hromada_code,hromada,oblast_name,raion_name,lat_center,lon_center,distance_to_frontline_km,currently_occupied,as_of_date
UA56080010000083302,Березівська,Рівненська,Сарненський,51.58424,27.350121,633.4,False,2026-09-09
UA56080030000069650,Вирівська,Рівненська,Сарненський,51.2404371,26.9468831,616.0,False,2026-09-09
UA56080050000068593,Висоцька,Рівненська,Сарненський,51.7236599,26.6602392,671.7,False,2026-09-09
UA56080070000040721,Дубровицька,Рівненська,Сарненський,51.5709462,26.5660889,661.3,False,2026-09-09
UA56080090000098391,Клесівська,Рівненська,Сарненський,51.31233,26.88835,624.9,False,2026-09-09
UA56080110000056503,Миляцька,Рівненська,Сарненський,51.674639,26.7442186,663.9,False,2026-09-09
UA56080130000056682,Немовицька,Рівненська,Сарненський,51.259498,26.6333614,630.4,False,2026-09-09
UA56080150000069525,Рокитнівська,Рівненська,Сарненський,51.2700302,27.2184767,608.3,False,2026-09-09
UA56080170000055864,Сарненська,Рівненська,Сарненський,51.3350028,26.6171275,637.8,False,2026-09-09
UA56080190000032614,Старосільська,Рівненська,Сарненський,51.612049,27.130051,643.8,False,2026-09-09
UA56080210000074337,Степанська,Рівненська,Сарненський,51.1331321,26.3058758,633.2,False,2026-09-09
UA59020010000024157,Бочечківська,Сумська,Конотопський,51.30048,33.429016,66.2,False,2026-09-09
UA59020030000072865,Буринська,Сумська,Конотопський,51.1960431,33.8288042,39.2,False,2026-09-09
UA59020050000012539,Дубов’язівська,Сумська,Конотопський,51.132481,33.37846,71.4,False,2026-09-09
UA59020070000032449,Конотопська,Сумська,Конотопський,51.2397495,33.206675,81.7,False,2026-09-09
UA59020090000085438,Кролевецька,Сумська,Конотопський,51.5548654,33.3875984,65.3,False,2026-09-09
UA59020110000066430,Новослобідська,Сумська,Конотопський,51.3749282,34.132125,20.7,False,2026-09-09
UA59020130000060377,Попівська,Сумська,Конотопський,51.252941,33.124119,87.3,False,2026-09-09
UA59020150000078955,Путивльська,Сумська,Конотопський,51.3359821,33.8715451,36.0,False,2026-09-09
UA59040010000075530,Боромлянська,Сумська,Охтирський,50.619511,34.967079,31.1,False,2026-09-09
UA59040030000060142,Великописарівська,Сумська,Охтирський,50.4253238,35.4838569,25.6,False,2026-09-09
UA59040050000033127,Грунська,Сумська,Охтирський,50.237522,34.606243,73.4,False,2026-09-09
UA59040070000045520,Кириківська,Сумська,Охтирський,50.337784,35.143055,40.0,False,2026-09-09
UA59040090000041737,Комишанська,Сумська,Охтирський,50.303745,34.472309,94.3,False,2026-09-09
UA59040110000026694,Охтирська,Сумська,Охтирський,50.3115386,34.8868923,53.2,False,2026-09-09
UA59040130000041676,Тростянецька,Сумська,Охтирський,50.48046,34.96467,37.0,False,2026-09-09
UA59040150000076482,Чернеччинська,Сумська,Охтирський,50.308109,34.80949,57.4,False,2026-09-09
UA59040170000054314,Чупахівська,Сумська,Охтирський,50.379852,34.584534,83.9,False,2026-09-09
UA59060010000042952,Андріяшівська,Сумська,Роменський,50.563202,33.381611,104.6,False,2026-09-09
UA59060030000069916,Вільшанська,Сумська,Роменський,50.819687,34.022835,55.1,False,2026-09-09
UA59060050000060884,Коровинська,Сумська,Роменський,50.809021,33.767509,66.2,False,2026-09-09
UA59060070000040784,Липоводолинська,Сумська,Роменський,50.5637857,33.7990004,87.6,False,2026-09-09
UA59060090000012687,Недригайлівська,Сумська,Роменський,50.8358991,33.8782826,59.0,False,2026-09-09
UA59060110000049734,Роменська,Сумська,Роменський,50.74207,33.4877,85.5,False,2026-09-09
UA59060130000041204,Синівська,Сумська,Роменський,50.540791,34.091232,82.5,False,2026-09-09
UA59060150000055022,Хмелівська,Сумська,Роменський,50.881458,33.491482,75.6,False,2026-09-09
UA59080010000078468,Бездрицька,Сумська,Сумський,50.8669963,34.9476605,26.3,False,2026-09-09
UA59080030000075526,Білопільська,Сумська,Сумський,51.1460449,34.3121992,13.6,False,2026-09-09
UA59080050000061215,Верхньосироватська,Сумська,Сумський,50.831184,34.94207,30.3,False,2026-09-09
UA59080070000062635,Ворожбянська,Сумська,Сумський,51.1722411,34.2245008,15.1,False,2026-09-09
UA59080090000092991,Краснопільська,Сумська,Сумський,50.7712539,35.2563391,9.5,False,2026-09-09
UA59080110000034361,Лебединська,Сумська,Сумський,50.5814148,34.4761301,66.3,False,2026-09-09
UA59080130000022249,Миколаївська,Сумська,Сумський,50.9395138,34.3729195,35.6,False,2026-09-09
UA59080150000013842,Миколаївська,Сумська,Сумський,50.9395138,34.3729195,35.6,False,2026-09-09
UA59080170000056499,Миропільська,Сумська,Сумський,51.0273334,35.2470264,5.3,False,2026-09-09
UA59080190000095280,Нижньосироватська,Сумська,Сумський,50.784302,34.829411,37.0,False,2026-09-09
UA59080210000075243,Річківська,Сумська,Сумський,51.1202488,34.4951996,17.3,False,2026-09-09
UA59080230000084731,Садівська,Сумська,Сумський,50.881664,34.71088,27.8,False,2026-09-09
UA59080250000082875,Степанівська,Сумська,Сумський,50.9417042,34.6422099,24.6,False,2026-09-09
UA59080270000073662,Сумська,Сумська,Сумський,50.9119775,34.8027723,23.0,False,2026-09-09
UA59080290000021284,Хотінська,Сумська,Сумський,51.0786763,34.78001,6.1,False,2026-09-09
UA59080310000049988,Юнаківська,Сумська,Сумський,51.1227143,35.032302,1.0,True,2026-09-09
UA59100010000064812,Березівська,Сумська,Шосткинський,51.7311446,33.8753315,29.1,False,2026-09-09
UA59100030000078744,Глухівська,Сумська,Шосткинський,51.67831,33.9093,27.1,False,2026-09-09
UA59100050000059594,Дружбівська,Сумська,Шосткинський,52.0476694,33.9429257,35.3,False,2026-09-09
UA59100070000019079,Есманьська,Сумська,Шосткинський,51.767231,34.06345,17.0,False,2026-09-09
UA59100090000041284,Зноб-Новгородська,Сумська,Шосткинський,52.264019,33.598251,68.8,False,2026-09-09
UA59100110000012703,Свеська,Сумська,Шосткинський,51.94816,33.93299,30.5,False,2026-09-09
UA59100130000041016,Середино-Будська,Сумська,Шосткинський,52.1886906,34.0306022,42.7,False,2026-09-09
UA59100150000074932,Шалигинська,Сумська,Шосткинський,51.575661,34.099838,20.5,False,2026-09-09
UA59100170000093676,Шосткинська,Сумська,Шосткинський,51.8643223,33.4728213,59.0,False,2026-09-09
UA59100190000010734,Ямпільська,Сумська,Шосткинський,51.9481126,33.778454,43.7,False,2026-09-09
UA61020010000028670,Борсуківська,Тернопільська,Кременецький,49.88651,25.98335,550.1,False,2026-09-09
UA61020030000060484,Великодедеркальська,Тернопільська,Кременецький,50.0265257,26.1233693,552.7,False,2026-09-09
UA61020050000098539,Вишнівецька,Тернопільська,Кременецький,49.90162,25.75127,564.0,False,2026-09-09
UA61020070000092368,Кременецька,Тернопільська,Кременецький,50.0960966,25.7260783,579.1,False,2026-09-09
UA61020090000020422,Лановецька,Тернопільська,Кременецький,49.8734191,26.0780148,543.9,False,2026-09-09
UA61020110000084342,Лопушненська,Тернопільська,Кременецький,49.92222,25.46734,581.4,False,2026-09-09
UA61020130000037505,Почаївська,Тернопільська,Кременецький,50.0017638,25.5110926,584.4,False,2026-09-09
UA61020150000036935,Шумська,Тернопільська,Кременецький,50.1183638,26.1186214,559.8,False,2026-09-09
UA61040010000042862,Байковецька,Тернопільська,Тернопільський,49.5529251,25.6621317,546.0,False,2026-09-09
UA61040030000060956,Бережанська,Тернопільська,Тернопільський,49.4450296,24.938854,583.4,False,2026-09-09
UA61040050000096355,Білецька,Тернопільська,Тернопільський,49.5852204,25.57982,553.0,False,2026-09-09
