hromada_code,hromada_name,oblast_name,raion_name,type,lat_center,lon_center,n_settlements,square,total_popultaion_2022,urban_pct,mountain_hromada,near_seas,distance_to_russia_belarus,distance_to_eu,sum_osbb_2020,train_station,occipied_before_2022,war_zone_10_10_2022,distance_to_frontline_km,currently_occupied,frontline_as_of_date,oblast_attack_events_last8wk,oblast_attack_events_since_2025,attacks_as_of_week,documented_powerplant_damage_score,documented_powerplant_damage_basis,documented_powerplant_facilities,oblast_documented_facilities,frontline_occupation_flag,outage_strike_component_norm,outage_risk_proxy
UA07060330000052414,Рівненська,Волинська,Ковельський,сільська,51.233711,23.7957,17,333.5,5741,0,NA,NA,30.769303316346,3.60251014057211,NA,0,0,0,764.7,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07060350000084520,Самарівська,Волинська,Ковельський,сільська,51.865421,24.61659,19,256.8,5075,0,NA,NA,4.03161053041514,65.1371535331202,NA,0,0,0,771.4,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07060370000022360,Сереховичівська,Волинська,Ковельський,сільська,51.413324,24.6780485,11,167.6,3364,0,NA,NA,44.0000137349212,63.3995472418869,NA,0,0,0,732.5,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07060390000098670,Смідинська,Волинська,Ковельський,сільська,51.2981152,24.4331306,10,227.2,4473,0,NA,NA,43.4421231560569,42.5670703700896,NA,0,0,0,736.0,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07060410000041366,Старовижівська,Волинська,Ковельський,селищна,51.4422955,24.438565,17,373.3,12230,0.413573180703189,NA,NA,31.8902611211028,51.0604988987688,9,0,0,0,746.6,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07060430000041345,Турійська,Волинська,Ковельський,селищна,51.08299,24.52389,52,869,19074,0.304498269896194,NA,NA,66.3163098371685,35.579171991103,2,1,0,0,715.2,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07060450000051170,Шацька,Волинська,Ковельський,селищна,51.4909494,23.9219323,31,761.1,16245,0.323114804555248,NA,NA,11.0952250776375,17.117628521756,11,1,0,0,776.6,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080010000062933,Берестечківська,Волинська,Луцький,міська,50.3585756,25.1209852,21,223.2,10702,0.152307979816857,NA,NA,156.995158708853,76.1570979909797,NA,0,0,0,630.9,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080030000051738,Боратинська,Волинська,Луцький,сільська,50.7043549,25.3553319,24,282.7,14990,0,NA,NA,135.22302803212,86.9068486494711,3,0,0,0,643.7,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080050000014573,Городищенська,Волинська,Луцький,сільська,50.5831266,25.0807256,21,234.7,8949,0.134987149402168,NA,NA,134.255987674728,69.3501209984349,NA,0,0,0,649.1,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080070000052255,Горохівська,Волинська,Луцький,міська,50.4986166,24.7600734,41,494.9,28007,0.318670332416896,NA,NA,131.570973690198,47.7927312402332,23,0,0,0,660.6,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080090000017614,Доросинівська,Волинська,Луцький,сільська,50.95562,24.99836,13,234.7,6581,0,NA,NA,97.7818568450048,60.5473694162436,NA,0,0,0,681.1,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080110000043895,Ківерцівська,Волинська,Луцький,міська,50.8333448,25.4648622,24,473.9,23422,0.589104260951242,NA,NA,120.724344451555,92.6835804123355,25,1,0,0,648.1,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080130000017070,Колківська,Волинська,Луцький,селищна,51.0962777,25.6676021,28,763.5,22571,0.176066634176598,NA,NA,91.2135404867238,109.489804104385,NA,0,0,0,659.2,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080150000089103,Копачівська,Волинська,Луцький,сільська,50.8798116,25.2230391,14,178.4,6005,0,NA,NA,114.255786547404,75.597301424457,NA,0,0,0,663.9,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080170000013585,Луцька,Волинська,Луцький,міська,50.7450733,25.320078,36,383.1,236322,0.920138624419225,NA,NA,130.268470814053,83.6083739957956,471,1,0,0,648.6,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080190000072811,Мар’янівська,Волинська,Луцький,селищна,50.4508395,24.7980123,15,229.7,10712,0.249813293502614,NA,NA,137.514642182192,51.4831283691336,NA,1,0,0,655.2,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080210000090779,Олицька,Волинська,Луцький,селищна,50.725417,25.8111941,17,270,11870,0.255433866891323,NA,NA,128.050835690782,118.096848664004,NA,0,0,0,622.4,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080230000046097,Підгайцівська,Волинська,Луцький,сільська,50.7100328,25.4064958,20,285,17322,0,NA,NA,134.497683767139,90.3027171256899,26,0,0,0,641.5,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080250000053335,Рожищенська,Волинська,Луцький,міська,50.916332,25.2712543,37,461.5,28161,0.512126700046163,NA,NA,110.936085881422,79.1171401042786,32,1,0,0,664.3,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080270000067148,Торчинська,Волинська,Луцький,селищна,50.769734,25.010768,24,286.8,12034,0.375270068140269,NA,NA,114.530533002124,61.7030385415261,NA,0,0,0,666.5,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA07080290000088287,Цуманська,Волинська,Луцький,селищна,50.82962,25.88413,16,447,17791,0.369793715923782,NA,NA,115.400348294484,122.11424069466,2,0,0,0,627.2,False,2026-09-09,0,21,2026-08-29,0,none,,,0,0.0007,0.0001
UA12020010000033698,Дніпровська,Дніпропетровська,Дніпровський,міська,48.4680221,35.0417711,2,406,971078,1,NA,NA,213.712591088559,533.166408992763,1094,1,0,0,101.5,False,2026-09-09,714,5517,2026-08-29,2,hosts_facility,Dnipro thermal/CHP sites,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.5488
UA12020030000073022,Китайгородська,Дніпропетровська,Дніпровський,сільська,48.90081,34.447723,5,96.1,3170,0,NA,NA,182.327213134633,518.958351129428,NA,0,0,0,151.3,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020050000026654,Любимівська,Дніпропетровська,Дніпровський,сільська,48.373829,35.172729,6,148.5,3562,0,NA,NA,222.399798307834,533.650959858516,NA,0,0,0,89.5,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020070000057092,Ляшківська,Дніпропетровська,Дніпровський,сільська,48.9985575,34.3960233,9,83.2,2040,0,NA,NA,174.596411080134,519.645007538237,NA,0,0,0,162.5,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020090000044548,Миколаївська,Дніпропетровська,Дніпровський,сільська,48.3615514,34.6844602,10,370.3,6536,0,NA,NA,231.596635006905,505.675128136795,NA,0,0,0,90.8,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020110000034205,Могилівська,Дніпропетровська,Дніпровський,сільська,48.86272,34.48402,12,243.2,5884,0,NA,NA,184.922654889716,519.863572187524,NA,0,0,0,146.8,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020130000022909,Новоолександрівська,Дніпропетровська,Дніпровський,сільська,48.358379,34.986992,12,252.6,10497,0,NA,NA,226.46239283401,522.090239778881,3,0,0,0,90.8,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020150000050274,Новопокровська,Дніпропетровська,Дніпровський,селищна,48.067799,34.613155,33,530.2,7716,0.222265422498704,NA,NA,215.623082928715,480.022768543336,1,1,0,0,58.1,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020170000068526,Обухівська,Дніпропетровська,Дніпровський,селищна,48.5495226,34.8545508,3,144.7,11691,0.878367975365666,NA,NA,208.042921982172,529.117729882955,1,0,0,0,112.9,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020190000075117,Петриківська,Дніпропетровська,Дніпровський,селищна,48.7120245,34.6240969,19,841,22719,0.30274219816013,NA,NA,196.17284369926,523.6934402868,8,0,0,0,129.7,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020210000032285,Підгородненська,Дніпропетровська,Дніпровський,міська,48.5681471,35.1013002,5,232.4,23142,0.826981246218996,NA,NA,201.950287637033,543.858144048449,3,0,0,0,111.6,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020230000085693,Святовасилівська,Дніпропетровська,Дніпровський,сільська,48.18399,34.565262,23,306.7,4949,0,NA,NA,227.190599510824,485.852792985344,NA,0,0,0,71.1,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020250000010438,Слобожанська,Дніпропетровська,Дніпровський,селищна,48.5307982,35.0828484,6,257.6,23854,0.614613901232498,NA,NA,206.283314080139,540.07068951951,14,0,0,0,107.8,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020270000063450,Солонянська,Дніпропетровська,Дніпровський,селищна,48.20423,34.87713,51,899.7,23782,0.310318728450088,NA,NA,236.045041085216,504.775167026475,10,0,0,0,75.4,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020290000063321,Сурсько-Литовська,Дніпропетровська,Дніпровський,сільська,48.336411,34.92416,4,121.6,5701,0,NA,NA,229.820154325355,516.982975780854,NA,0,0,0,90.5,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020310000017431,Царичанська,Дніпропетровська,Дніпровський,селищна,48.9434,34.48986,23,478.9,14227,0.499402544457721,NA,NA,176.707598326045,523.591785330399,14,0,0,0,155.7,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12020330000076598,Чумаківська,Дніпропетровська,Дніпровський,сільська,48.649181,34.865452,11,192.9,4517,0,NA,NA,197.153089078995,537.368853823466,NA,0,0,0,124.0,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040010000018960,Божедарівська,Дніпропетровська,Кам’янський,селищна,48.3601,34.11392,42,606.5,10420,0.254414587332054,NA,NA,239.507273617885,475.610682791142,1,1,0,0,96.3,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040030000066040,Верхівцівська,Дніпропетровська,Кам’янський,міська,48.48404,34.24232,11,151.2,11781,0.844410491469315,NA,NA,230.565420904174,489.041480062486,NA,1,0,0,108.4,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040050000057182,Верхньодніпровська,Дніпропетровська,Кам’янський,міська,48.6541915,34.3347779,48,1030.5,36897,0.667561048323712,NA,NA,210.559637407508,501.521717562568,12,1,0,0,125.7,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040070000083117,Вишнівська,Дніпропетровська,Кам’янський,селищна,48.4379101,33.9165294,10,213.2,4362,0.516964695093994,NA,NA,246.175914809012,464.608678341101,NA,0,0,0,113.2,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040090000029346,Вільногірська,Дніпропетровська,Кам’янський,міська,48.49365,34.02328,11,151.9,23361,0.945122212234065,NA,NA,236.931712967428,474.035000821217,9,1,0,0,112.3,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040110000091524,Жовтоводська,Дніпропетровська,Кам’янський,міська,48.3465174,33.5027797,4,79.1,43496,0.966801544969652,NA,NA,235.643347613648,432.412914966339,138,0,0,0,111.0,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040130000037856,Затишнянська,Дніпропетровська,Кам’янський,сільська,48.207699,34.24868,23,372.1,3806,0,NA,NA,224.603413146821,470.516491784014,NA,1,0,0,77.8,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040150000015189,Кам’янська,Дніпропетровська,Кам’янський,міська,48.5167748,34.6068797,3,136.3,233701,0.998904583206747,NA,NA,216.969345383682,513.481202323624,71,1,0,0,108.0,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040170000019083,Криничанська,Дніпропетровська,Кам’янський,селищна,48.3747353,34.4569858,46,689.5,18714,0.421716362081864,NA,NA,235.597805707817,494.520826068527,1,0,0,0,93.1,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040190000056469,Лихівська,Дніпропетровська,Кам’янський,селищна,48.68626,33.922,26,466.5,4708,0.387000849617672,NA,NA,222.344248570061,474.359687799097,NA,0,0,0,134.9,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040210000039759,П’ятихатська,Дніпропетровська,Кам’янський,міська,48.4124318,33.7016613,31,500.3,25367,0.715102298261521,NA,NA,242.757669926789,448.673588750925,16,1,0,0,113.2,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12040230000099388,Саксаганська,Дніпропетровська,Кам’янський,сільська,48.345341,33.84235,19,406.3,6830,0,NA,NA,235.724059444657,456.249264534966,NA,0,0,0,103.7,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12060010000090992,Апостолівська,Дніпропетровська,Криворізький,міська,47.6617478,33.7180001,20,676.5,21827,0.598753836990883,NA,NA,159.341792732645,400.076783266975,1,1,0,0,36.7,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12060030000081794,Вакулівська,Дніпропетровська,Криворізький,сільська,47.89455,33.941921,18,285.3,2773,0,NA,NA,186.481069538624,429.955006589471,NA,0,0,0,53.1,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12060050000031212,Глеюватська,Дніпропетровська,Криворізький,сільська,48.0477159,33.4276509,19,343.6,7500,0,NA,NA,202.845772823736,415.72425513498,NA,0,0,0,84.0,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12060070000012840,Гречаноподівська,Дніпропетровська,Криворізький,сільська,47.785156,33.463089,15,257,4409,0,NA,NA,173.53208848679,395.974545108174,NA,0,0,0,59.9,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12060090000074553,Грушівська,Дніпропетровська,Криворізький,сільська,47.588978,34.012913,7,268,6034,0,NA,NA,153.695438424184,411.492036196868,NA,0,0,0,18.7,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12060110000015305,Девладівська,Дніпропетровська,Криворізький,сільська,48.103291,33.751369,34,408.6,5135,0,NA,NA,208.497426591744,436.411676267682,NA,1,0,0,79.4,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
UA12060130000012028,Зеленодольська,Дніпропетровська,Криворізький,міська,47.5668051,33.6474574,4,310.4,18324,0.692643527614058,NA,NA,148.692889440921,389.070519857527,1,0,0,1,34.4,False,2026-09-09,714,5517,2026-08-29,0.8,oblast_cascade,,Kryvorizka TPP; Dnipro thermal/CHP sites,0,0.2442,0.2488
